County_FIPS,total_pop,pct_male,pct_female,pct_old,pct_latino,pct_white,pct_black
48391,7295,49.3,50.7,24.2,48.6,43.7,5.5
48393,924,50.3,49.7,27.6,1.1,98.1,0.0
48395,16546,49.9,50.1,21.4,18.9,58.5,21.2
48397,83239,49.1,50.9,13.4,16.5,73.3,5.2
48399,10441,50.0,50.0,24.4,33.2,65.2,0.5
48401,54159,53.1,46.9,18.1,15.3,65.1,17.8
48403,10551,48.7,51.3,32.4,3.7,86.9,9.0
48405,8777,48.5,51.5,29.6,6.6,69.0,22.7
48407,26831,49.8,50.2,22.5,11.6,75.7,11.5
48409,65509,50.0,50.0,16.9,55.2,41.0,1.7
48411,5901,54.6,45.4,24.6,28.6,67.5,2.5
48413,3281,50.0,50.0,19.6,48.6,50.9,0.1
48415,17108,53.6,46.4,17.0,38.0,55.7,4.1
48417,3359,48.4,51.6,21.0,10.5,86.8,1.4
48419,25698,48.9,51.1,18.8,17.2,64.0,17.3
48421,3060,51.3,48.7,17.0,42.2,55.2,0.1
48423,214735,48.3,51.7,18.1,18.0,61.4,17.7
48425,8575,49.1,50.9,20.2,19.2,77.4,1.7
48427,62040,48.6,51.4,13.3,95.7,3.4,0.0
48429,9485,53.4,46.6,22.5,22.0,74.3,2.5
48431,1360,52.4,47.6,17.4,36.1,63.7,0.2
48433,1409,49.8,50.2,29.5,19.3,75.4,4.6
48435,3995,50.7,49.3,17.6,57.9,41.3,0.2
48437,7789,52.1,47.9,21.4,41.4,49.9,5.9
48439,1881469,49.0,51.0,12.3,27.3,50.5,14.9
48441,133560,48.8,51.2,16.2,22.9,66.0,7.3
48443,809,50.1,49.9,31.5,60.6,36.3,1.6
48445,12681,53.2,46.8,17.2,51.4,43.1,4.7
48447,1584,48.8,51.2,30.7,10.1,87.4,0.3
48449,32540,49.2,50.8,15.3,40.6,48.0,9.6
48451,113516,49.3,50.7,17.2,36.8,56.5,4.0
48453,1092810,50.4,49.6,10.5,33.7,50.1,8.0
48455,14452,48.3,51.7,31.7,8.6,79.8,10.1
48457,21552,54.6,45.4,24.2,7.3,79.6,10.9
48459,39851,49.6,50.4,19.8,7.2,81.4,8.6
48461,3339,48.2,51.8,15.1,47.1,49.5,2.8
48463,26763,48.8,51.2,18.6,69.9,28.3,0.3
48465,48999,50.6,49.4,15.7,80.2,17.2,1.0
48467,52605,49.2,50.8,22.5,9.7,84.9,2.5
48469,88955,49.0,51.0,17.8,44.6,47.0,5.8
48471,68882,59.0,41.0,13.1,17.4,57.7,22.6
48473,44825,50.3,49.7,13.7,29.4,43.8,23.5
48475,11011,49.4,50.6,17.0,49.7,44.0,4.8
48477,34039,50.0,50.0,23.1,14.4,65.6,17.5
48479,259471,48.6,51.4,10.3,95.4,3.6,0.3
48481,41219,49.1,50.9,18.3,38.6,46.6,14.2
48483,5587,50.3,49.7,20.9,26.1,69.4,1.3
48485,131802,51.6,48.4,16.4,17.5,67.5,10.2
48487,13265,49.4,50.6,18.6,27.4,61.5,7.9
48489,22056,54.1,45.9,14.5,87.4,10.5,1.6
48491,457218,49.1,50.9,12.5,23.6,62.6,6.0
48493,44609,49.8,50.2,17.7,38.6,58.3,1.5
48495,7404,49.4,50.6,14.6,56.0,40.5,2.5
48497,60413,50.4,49.6,16.6,17.9,78.6,1.1
48499,42431,49.5,50.5,30.6,9.1,84.1,4.8
48501,8054,49.6,50.4,13.5,60.8,36.7,0.7
48503,18374,49.7,50.3,21.9,17.1,79.7,1.1
48505,14231,50.5,49.5,13.8,93.5,6.5,0.0
48507,12013,51.3,48.7,14.7,93.2,6.5,0.3
49001,6514,52.3,47.7,15.6,10.7,85.8,0.2
49003,50613,50.5,49.5,14.4,8.7,87.8,0.3
49005,115954,49.8,50.2,9.9,10.2,84.4,0.6
49007,21118,49.5,50.5,17.8,12.8,83.6,0.6
49009,714,56.7,43.3,29.0,2.8,91.9,0.0
49011,317646,50.3,49.7,10.8,8.8,85.2,1.1
49013,19378,50.6,49.4,13.3,7.2,86.1,0.2
49015,10834,50.5,49.5,16.9,6.1,91.8,0.7
49017,5105,52.2,47.8,23.0,5.3,90.6,0.6
49019,9348,51.8,48.2,20.1,9.9,83.5,0.2
49021,46725,50.3,49.7,13.1,8.0,86.9,0.6
49023,10349,51.7,48.3,13.9,4.3,93.1,0.2
49025,7221,49.1,50.9,23.8,4.1,92.3,0.6
49027,12582,51.2,48.8,18.3,12.8,84.5,0.4
49029,9955,50.7,49.3,14.7,2.6,95.3,0.0
49031,1921,50.7,49.3,25.9,8.5,90.2,0.2
49033,2285,50.5,49.5,20.7,3.3,94.3,0.1
49035,1063670,50.2,49.8,11.8,17.5,73.2,1.5
49037,14944,50.1,49.9,13.9,4.8,45.5,0.2
49039,28129,52.6,47.4,14.8,9.5,86.4,1.0
49041,20812,50.7,49.3,17.8,4.7,92.4,0.5
49043,37877,51.7,48.3,12.4,11.5,85.1,0.5
49045,59973,50.4,49.6,10.3,11.8,83.9,0.8
49047,34576,51.2,48.8,12.0,7.7,82.4,0.3
49049,540425,50.2,49.8,8.4,11.0,83.6,0.5
49051,25550,50.4,49.6,11.6,13.1,84.3,0.2
49053,144844,49.4,50.6,21.5,9.9,85.4,0.5
49055,2742,52.1,47.9,21.1,4.8,92.6,0.8
49057,236307,50.2,49.8,13.1,17.2,77.5,1.1
50001,36883,49.9,50.1,19.7,2.0,93.7,0.8
50003,36739,48.7,51.3,24.4,1.6,95.1,0.6
50005,31109,49.5,50.5,20.8,1.3,95.4,0.5
50007,158686,48.8,51.2,15.6,2.0,90.5,2.1
50009,6231,50.3,49.7,25.7,1.2,96.1,0.7
50011,48226,49.6,50.4,16.7,1.3,94.5,0.4
50013,6979,49.5,50.5,21.2,1.5,93.9,0.1
50015,24843,49.7,50.3,17.6,1.5,95.1,0.5
50017,28927,49.6,50.4,21.2,1.2,96.0,0.4
50019,27160,50.1,49.9,23.3,1.2,95.8,0.6
50021,60864,49.4,50.6,22.1,1.2,96.2,0.6
50023,59333,49.4,50.6,20.0,1.8,94.6,0.9
50025,44050,49.2,50.8,22.2,2.0,93.8,1.0
50027,56328,48.9,51.1,24.0,1.3,95.2,0.6
51001,33165,48.6,51.4,24.0,8.8,61.0,28.6
51003,101883,47.9,52.1,18.9,5.6,77.5,9.3
51005,16133,49.0,51.0,26.3,1.3,92.1,5.0
51007,12764,49.7,50.3,22.4,0.9,72.1,24.9
51009,32237,47.8,52.2,22.1,2.1,75.7,18.6
51011,15137,48.3,51.7,22.8,1.2,76.7,20.0
51013,220173,50.0,50.0,11.6,15.4,63.2,8.2
51015,73707,50.6,49.4,21.7,2.3,92.0,4.1
51017,4644,49.0,51.0,29.8,1.8,90.0,5.9
51019,75607,49.2,50.8,22.1,1.8,88.6,6.9
51021,6727,56.9,43.1,23.3,0.4,94.9,4.5
51023,33105,49.3,50.7,23.5,1.3,93.5,3.6
51025,16961,51.9,48.1,22.1,1.9,40.6,56.3
51027,23683,50.6,49.4,22.4,0.4,95.8,2.3
51029,17072,55.2,44.8,19.3,2.0,61.1,34.6
51031,54833,48.4,51.6,21.3,1.9,80.8,13.7
51033,29057,49.4,50.6,17.7,3.8,63.8,29.0
51035,29881,49.9,50.1,24.4,2.8,95.5,0.8
51036,7154,49.7,50.3,24.1,1.6,40.8,48.4
51037,12399,49.7,50.3,24.3,2.4,66.7,29.8
51041,324337,48.1,51.9,15.2,7.6,64.2,22.2
51043,14273,48.3,51.7,21.6,3.8,87.7,5.1
51045,5206,50.0,50.0,22.4,0.0,96.8,0.2
51047,47910,50.4,49.6,16.9,8.9,71.7,13.7
51049,9916,49.8,50.2,23.0,0.1,63.1,34.4
51051,15612,50.8,49.2,22.7,0.7,98.1,0.8
51053,27993,49.3,50.7,19.7,2.7,62.8,32.6
51057,11166,47.5,52.5,23.4,3.4,55.5,37.3
51059,1117072,49.5,50.5,13.9,16.0,53.2,9.0
51061,66726,49.3,50.7,18.4,6.7,81.4,7.5
51063,15452,50.4,49.6,24.6,2.7,94.0,2.0
51065,25945,45.7,54.3,20.0,3.1,78.8,14.0
51067,56360,49.3,50.7,24.2,2.6,87.1,8.3
51069,80377,49.7,50.3,17.5,7.0,85.6,4.5
51071,17025,48.8,51.2,23.7,1.4,95.5,1.2
51073,36938,49.2,50.8,19.9,2.8,85.4,8.6
51075,21627,49.8,50.2,22.3,2.2,77.2,19.6
51077,15255,48.3,51.7,26.8,2.8,93.8,1.9
51079,18766,49.3,50.7,18.6,4.6,85.2,6.6
51081,11911,62.3,37.7,18.7,2.0,37.6,59.1
51083,35704,47.5,52.5,25.1,1.8,60.1,36.8
51085,100689,49.0,51.0,18.1,2.4,84.8,9.2
51087,314878,47.1,52.9,16.3,5.2,55.9,29.2
51089,52960,48.0,52.0,24.8,5.0,70.9,21.9
51091,2258,46.3,53.7,39.0,0.0,99.8,0.0
51093,35518,49.0,51.0,20.3,2.3,70.6,23.4
51095,69832,48.3,51.7,26.2,5.1,76.8,13.4
51097,7073,51.5,48.5,24.1,3.2,65.8,28.1
51099,24577,50.6,49.4,13.5,4.0,74.3,17.9
51101,16045,48.8,51.2,17.6,0.8,76.1,19.0
51103,11224,46.9,53.1,38.2,1.4,69.1,28.2
51105,25380,52.6,47.4,20.9,1.7,93.2,3.3
51107,338916,49.5,50.5,9.3,13.0,60.4,7.1
51109,33743,49.5,50.5,20.7,2.4,77.0,16.7
51111,12667,53.1,46.9,22.8,3.9,60.0,34.2
51113,13208,49.6,50.4,23.8,1.1,85.4,9.6
51115,8923,47.1,52.9,34.5,1.7,86.6,10.0
51117,31913,48.6,51.4,26.5,2.5,59.5,35.5
51119,10817,49.6,50.4,34.7,1.9,78.2,19.4
51121,95808,51.9,48.1,13.1,2.9,85.0,4.1
51125,14892,48.1,51.9,28.1,3.3,81.8,13.6
51127,19187,51.0,49.0,17.3,2.3,79.8,13.0
51131,12254,48.3,51.7,27.9,7.8,54.2,36.8
51133,12320,49.0,51.0,38.4,0.4,70.2,29.4
51135,15756,52.4,47.6,21.5,3.9,55.3,38.7
51137,34239,48.7,51.3,23.5,3.8,79.8,12.7
51139,23905,49.3,50.7,23.2,1.7,94.8,1.6
51141,18365,48.8,51.2,27.2,2.6,90.1,6.6
51143,62955,49.1,50.9,23.0,2.3,74.3,21.4
51145,28193,53.9,46.1,17.8,1.9,82.9,12.6
51147,23140,49.0,51.0,18.1,2.4,62.1,33.5
51149,36792,54.7,45.3,14.4,6.8,57.0,31.2
51153,428772,49.8,50.2,10.1,21.2,47.0,19.4
51155,34630,49.9,50.1,23.6,1.4,91.3,6.0
51157,7446,48.8,51.2,28.3,3.3,89.2,3.8
51159,9072,57.4,42.6,21.5,6.0,61.6,27.4
51161,93194,47.9,52.1,22.6,2.5,87.5,5.3
51163,22367,49.6,50.4,27.0,1.5,93.4,2.8
51165,77345,48.7,51.3,20.4,5.7,90.7,1.5
51167,28444,49.0,51.0,21.2,0.4,97.0,1.4
51169,22781,50.1,49.9,24.8,1.2,97.1,0.7
51171,42545,48.5,51.5,23.5,6.5,89.5,2.0
51173,31876,48.9,51.1,23.0,1.8,94.7,2.0
51175,18364,52.1,47.9,21.4,1.3,60.0,36.2
51177,126200,49.1,50.9,13.9,8.1,71.1,15.5
51179,134672,50.3,49.7,10.6,10.1,66.4,16.7
51181,6885,49.0,51.0,23.1,0.6,51.6,46.1
51183,11923,68.3,31.7,16.2,3.3,38.6,55.8
51185,44331,49.3,50.7,22.9,0.8,94.2,2.7
51187,38142,49.8,50.2,17.0,3.8,88.3,3.8
51191,54833,49.3,50.7,23.7,1.4,95.8,1.4
51193,17518,48.1,51.9,26.4,6.0,63.5,29.2
51195,40872,51.9,48.1,19.8,1.2,92.1,5.1
51197,29259,49.3,50.7,23.4,1.1,94.2,3.7
51199,65808,49.2,50.8,16.6,5.1,73.4,13.1
51510,146422,48.3,51.7,12.4,16.5,52.7,21.2
51520,17595,46.7,53.3,22.1,0.7,89.1,6.6
51530,6683,46.9,53.1,20.6,0.8,89.1,3.2
51540,44505,48.0,52.0,11.6,4.9,66.4,19.5
51550,228168,48.8,51.2,14.1,4.9,59.5,29.3
51570,17542,46.3,53.7,22.9,4.7,78.1,13.0
51580,5853,52.9,47.1,22.0,1.2,82.1,13.7
51590,42704,45.8,54.2,23.1,3.1,45.5,48.2
51595,5682,47.2,52.8,22.1,1.0,31.0,65.4
51600,23507,49.5,50.5,18.2,16.3,60.2,4.6
51610,13074,48.1,51.9,14.7,9.5,72.7,5.5
51620,8534,45.3,54.7,21.7,0.6,38.2,58.0
51630,26632,46.6,53.4,12.4,10.8,60.2,22.2
51640,6981,47.4,52.6,25.2,18.5,75.6,4.5
51650,136904,48.1,51.9,16.0,5.0,40.5,49.3
51660,50821,46.6,53.4,9.5,17.3,69.8,6.5
51670,22375,47.2,52.8,19.2,6.7,51.8,37.6
51678,7114,61.8,38.2,13.4,4.2,82.2,6.3
51680,77626,47.1,52.9,16.3,3.2,62.9,28.0
51683,40436,49.9,50.1,10.1,32.5,45.5,13.6
51685,14992,50.5,49.5,8.1,34.0,40.0,12.4
51690,13745,45.3,54.7,24.2,4.4,47.5,45.6
51700,181362,48.4,51.6,13.9,8.0,45.5,39.3
51710,244745,52.1,47.9,12.0,7.1,44.1,41.5
51720,4015,37.4,62.6,19.0,2.0,90.2,7.0
51730,32439,46.3,53.7,19.1,4.1,15.5,77.0
51735,12103,49.4,50.6,21.0,2.1,93.0,0.7
51740,96007,48.1,51.9,16.6,3.5,39.8,52.3
51750,16993,47.0,53.0,9.5,2.8,84.0,8.8
51760,211063,47.6,52.4,14.2,6.4,39.7,48.6
51770,97949,48.0,52.0,18.3,5.7,61.3,27.7
51775,25120,47.5,52.5,20.5,2.8,86.3,7.8
51790,24132,44.2,55.8,23.3,2.5,82.0,11.6
51800,85477,48.2,51.8,15.3,3.3,50.4,41.4
51810,445623,49.1,50.9,14.3,7.2,63.6,18.6
51820,21177,46.7,53.3,20.5,6.6,78.6,11.0
51830,14401,45.5,54.5,16.8,7.0,69.6,14.5
51840,27031,49.5,50.5,17.9,16.0,68.2,10.5
53001,18951,50.9,49.1,13.0,60.8,37.0,0.1
53003,21955,47.9,52.1,24.7,3.4,91.9,0.5
53005,182053,50.2,49.8,15.9,19.5,73.4,1.5
53007,73664,49.9,50.1,20.1,26.8,69.5,0.4
53009,72024,49.6,50.4,30.4,5.5,84.0,0.9
53011,438272,49.4,50.6,16.2,8.1,80.8,1.9
53013,4031,50.2,49.8,28.0,6.2,89.0,0.1
53015,102072,49.5,50.5,20.9,8.1,85.1,0.5
53017,39183,50.2,49.8,18.6,29.6,66.7,0.2
53019,7657,52.3,47.7,26.0,3.7,74.2,0.3
53021,84508,52.1,47.9,10.0,51.2,42.8,1.6
53023,2240,49.4,50.6,30.4,5.2,91.6,0.0
53025,91458,50.7,49.3,15.0,39.2,56.4,0.7
53027,71734,51.4,48.6,21.8,9.3,80.5,1.2
53029,78951,49.8,50.2,24.9,6.3,81.6,2.4
53031,29978,49.7,50.3,35.5,3.2,88.8,0.9
53033,2008997,49.9,50.1,14.7,9.2,63.5,6.0
53035,253614,50.9,49.1,18.5,6.8,78.2,2.6
53037,41705,50.2,49.8,17.0,8.3,85.0,0.9
53039,20668,49.7,50.3,24.2,11.6,82.8,0.6
53041,75382,50.1,49.9,22.1,9.2,85.2,0.7
53043,10409,50.3,49.7,26.8,2.7,92.6,0.2
53045,60728,51.5,48.5,24.6,8.5,82.2,1.0
53047,41241,50.4,49.6,22.7,18.5,67.3,0.5
53049,20665,50.2,49.8,32.5,8.6,83.6,0.4
53051,12965,51.3,48.7,27.1,3.4,89.3,0.1
53053,812689,49.6,50.4,15.0,9.7,69.3,6.6
53055,15847,48.1,51.9,33.8,5.7,89.7,0.5
53057,118364,49.6,50.4,21.7,17.4,76.0,0.6
53059,11194,50.8,49.2,20.4,5.5,88.6,0.6
53061,735351,50.1,49.9,14.5,9.4,73.1,2.4
53063,476950,49.5,50.5,17.5,4.9,86.1,1.8
53065,43541,50.2,49.8,24.5,3.1,87.4,0.5
53067,259330,49.0,51.0,18.1,7.8,77.5,2.7
53069,4016,48.7,51.3,34.6,2.8,91.6,0.0
53071,59476,51.1,48.9,18.7,20.6,73.1,1.5
53073,204855,49.5,50.5,18.1,8.4,80.8,0.9
53075,46003,51.0,49.0,11.8,5.1,80.9,2.0
53077,246402,50.1,49.9,15.0,46.5,46.2,0.6
54001,16723,48.6,51.4,22.2,0.7,96.3,0.8
54003,107324,49.3,50.7,15.8,3.9,85.3,6.9
54005,24257,49.7,50.3,19.7,0.5,98.1,0.9
54007,14492,50.3,49.7,23.1,0.6,97.6,0.6
54009,23787,48.7,51.3,24.8,0.8,96.3,1.6
54011,96826,48.6,51.4,20.0,1.2,90.5,4.6
54013,7583,49.7,50.3,24.7,0.3,97.4,0.1
54015,9226,49.9,50.1,19.8,0.1,99.1,0.0
54017,8282,53.4,46.6,22.5,1.0,96.1,0.9
54019,45709,50.1,49.9,21.6,1.0,92.6,5.0
54021,8706,59.9,40.1,17.5,4.5,79.5,11.3
54023,11829,50.0,50.0,23.1,0.7,96.9,0.8
54025,35639,49.0,51.0,24.7,1.3,93.7,2.3
54027,23674,51.8,48.2,23.3,1.1,96.2,1.3
54029,30369,48.3,51.7,23.0,1.1,94.8,2.5
54031,13955,50.7,49.3,22.9,3.5,92.0,3.8
54033,69069,48.9,51.1,21.2,1.4,94.7,1.7
54035,29229,49.7,50.3,22.5,0.0,97.5,0.7
54037,54650,49.1,50.9,16.3,5.1,84.3,6.4
54039,191765,48.1,51.9,21.2,1.0,88.2,4.1
54041,16412,49.9,50.1,22.8,0.2,97.0,0.9
54043,21599,49.6,50.4,19.5,0.1,98.3,0.4
54045,36169,49.2,50.8,20.5,0.8,95.9,2.2
54047,21281,50.0,50.0,21.6,0.7,88.9,9.4
54049,56698,48.9,51.1,21.3,1.1,93.3,3.6
54051,32716,49.1,50.9,23.2,0.9,97.0,0.9
54053,27207,48.4,51.6,22.2,0.5,97.1,0.7
54055,62161,47.7,52.3,22.8,0.9,90.7,5.7
54057,27912,48.8,51.2,23.7,0.8,94.4,3.0
54059,26229,49.2,50.8,19.4,0.4,96.2,1.7
54061,100332,51.7,48.3,12.8,1.9,89.2,3.6
54063,13524,49.2,50.8,24.8,0.7,96.8,0.6
54065,17450,49.5,50.5,24.2,1.2,96.1,0.8
54067,26090,48.8,51.2,23.3,0.1,97.4,0.0
54069,43956,47.9,52.1,23.0,1.0,92.5,4.0
54071,7525,50.6,49.4,27.3,1.0,95.0,2.8
54073,7600,53.6,46.4,21.7,0.9,96.5,0.6
54075,8710,50.8,49.2,25.8,0.4,96.4,1.5
54077,33720,51.5,48.5,20.4,1.3,94.2,3.0
54079,56356,49.1,50.9,19.1,1.0,95.8,1.2
54081,78827,50.0,50.0,21.2,1.4,87.3,8.2
54083,29446,51.8,48.2,22.3,0.7,96.4,1.4
54085,10221,49.6,50.4,22.8,0.6,98.0,0.4
54087,14749,49.4,50.6,23.6,0.8,97.5,0.0
54089,13699,46.2,53.8,25.5,2.3,91.6,4.3
54091,16969,50.7,49.3,20.1,0.9,96.5,1.0
54093,6996,49.8,50.2,25.9,0.6,97.8,0.2
54095,9084,49.5,50.5,24.0,0.6,98.2,0.2
54097,24487,49.7,50.3,21.5,1.1,96.5,0.9
54099,41735,48.5,51.5,22.1,0.6,97.8,0.2
54101,9005,49.4,50.6,24.2,0.5,97.9,0.0
54103,16314,49.1,50.9,25.3,0.6,97.9,0.1
54105,5810,50.7,49.3,19.2,0.0,97.5,0.9
54107,86595,48.3,51.7,21.5,0.9,95.6,1.1
54109,23203,49.5,50.5,20.6,0.2,97.6,0.7
55001,20604,53.9,46.1,30.9,3.8,90.7,3.0
55003,16065,49.9,50.1,20.5,2.2,83.3,0.3
55005,45718,50.4,49.6,22.9,2.2,94.4,1.2
55007,15064,51.5,48.5,28.3,1.3,85.7,0.6
55009,252698,49.6,50.4,15.4,7.7,82.8,2.1
55011,13374,50.7,49.3,23.3,1.9,96.4,0.4
55013,15387,51.0,49.0,30.0,1.4,90.7,0.6
55015,49502,50.2,49.8,15.1,3.7,92.1,0.5
55017,63051,51.8,48.2,18.6,1.4,94.2,1.4
55019,34575,50.7,49.3,19.2,3.9,94.1,0.3
55021,56659,50.9,49.1,19.3,2.7,93.9,1.5
55023,16525,51.5,48.5,23.6,1.0,96.9,1.4
55025,502984,49.5,50.5,14.3,6.1,81.2,5.0
55027,88589,52.4,47.6,19.1,4.3,91.1,2.7
55029,27789,49.3,50.7,31.1,2.6,94.9,0.5
55031,43901,49.8,50.2,18.8,1.3,92.2,1.2
55033,44045,50.4,49.6,16.8,1.6,93.5,0.5
55035,100607,49.1,50.9,16.6,2.1,91.4,0.7
55037,4473,52.3,47.7,26.7,0.9,95.7,0.2
55039,101709,49.0,51.0,19.4,4.6,91.4,1.1
55041,9198,50.9,49.1,25.5,1.8,81.3,1.0
55043,51272,51.9,48.1,19.3,1.3,95.8,1.3
55045,36971,49.5,50.5,19.8,2.9,95.0,0.3
55047,19001,50.1,49.9,24.5,4.3,93.6,0.5
55049,23754,50.0,50.0,19.8,1.6,96.3,0.3
55051,5927,50.0,50.0,32.5,0.8,96.8,0.7
55053,20543,53.6,46.4,20.6,2.9,87.0,2.2
55055,84201,49.8,50.2,17.1,6.8,90.4,0.7
55057,26607,52.7,47.3,22.6,2.8,92.3,2.1
55059,167268,49.4,50.6,14.6,12.2,77.3,6.9
55061,20545,50.8,49.2,20.7,2.3,95.6,0.4
55063,116470,49.1,50.9,17.3,1.6,90.7,1.4
55065,16847,50.5,49.5,19.4,3.4,95.0,0.3
55067,19706,50.4,49.6,25.4,1.9,95.1,0.6
55069,28566,50.4,49.6,23.3,1.3,96.0,0.8
55071,80805,49.7,50.3,21.8,3.3,92.0,0.5
55073,134886,50.3,49.7,18.6,2.4,89.7,0.7
55075,41488,50.0,50.0,25.4,1.4,96.0,0.3
55077,15224,50.7,49.3,25.9,2.8,94.7,0.5
55078,4382,49.0,51.0,17.0,5.2,12.2,0.3
55079,953401,48.3,51.7,14.6,13.8,53.6,26.0
55081,45116,50.7,49.3,18.0,3.9,91.9,1.2
55083,37483,51.1,48.9,21.4,1.6,95.7,0.2
55085,35754,50.5,49.5,27.8,1.3,95.6,0.6
55087,179139,49.9,50.1,15.5,3.8,88.9,1.0
55089,86930,48.9,51.1,19.8,2.5,92.8,1.3
55091,7390,50.5,49.5,23.7,1.2,97.3,0.4
55093,40859,49.6,50.4,14.6,1.7,95.2,0.6
55095,43698,50.3,49.7,21.6,1.6,95.7,0.4
55097,70337,49.9,50.1,17.3,2.8,92.2,0.6
55099,13888,50.3,49.7,27.7,1.4,95.8,0.1
55101,195039,49.5,50.5,17.4,12.0,73.7,10.8
55103,17842,50.5,49.5,23.4,2.2,95.5,0.5
55105,160465,49.1,50.9,17.6,7.9,84.1,3.4
55107,14468,50.2,49.8,25.6,1.4,96.2,0.7
55109,85442,49.9,50.1,14.0,2.1,94.6,0.7
55111,62681,49.8,50.2,19.6,4.6,92.0,0.5
55113,16516,50.6,49.4,28.0,1.9,78.0,0.7
55115,41697,50.0,50.0,22.5,2.4,87.6,0.4
55117,115168,50.3,49.7,19.1,5.7,86.4,1.4
55119,20596,51.2,48.8,20.9,1.7,96.9,0.4
55121,29274,50.5,49.5,20.0,6.2,92.0,0.4
55123,30124,49.8,50.2,21.5,1.5,96.6,0.4
55125,21368,50.4,49.6,33.0,1.6,85.9,0.4
55127,102920,50.0,50.0,17.6,10.7,86.0,0.9
55129,15785,49.6,50.4,27.5,1.5,95.0,0.5
55131,132526,49.6,50.4,18.1,2.8,93.8,1.0
55133,392511,49.1,50.9,19.2,4.4,89.9,1.3
55135,52212,50.6,49.4,22.3,2.7,95.2,0.4
55137,24409,52.5,47.5,25.7,6.0,90.3,1.9
55139,168413,50.3,49.7,17.4,3.7,90.1,1.7
55141,74261,49.4,50.6,21.4,2.5,93.5,0.5
56001,37220,52.3,47.7,11.6,9.1,83.9,1.4
56003,11827,50.1,49.9,23.4,8.7,88.3,0.1
56005,47448,52.2,47.8,9.6,8.0,88.3,0.8
56007,15795,54.2,45.8,16.9,17.2,78.8,1.1
56009,13991,50.7,49.3,16.8,7.1,89.8,0.2
56011,7155,51.6,48.4,20.8,2.5,97.1,0.1
56013,40739,49.9,50.1,19.0,6.3,70.8,0.4
56015,13555,53.0,47.0,22.9,10.3,86.8,0.3
56017,4826,49.0,51.0,29.3,3.0,94.0,0.2
56019,8599,51.7,48.3,22.1,4.1,92.3,0.0
56021,94412,50.0,50.0,17.0,13.7,79.6,2.8
56023,18180,51.2,48.8,17.2,4.3,93.0,0.1
56025,78667,50.7,49.3,16.0,7.6,87.7,1.0
56027,2492,47.0,53.0,21.1,2.8,92.1,0.2
56029,28735,49.3,50.7,22.4,5.4,91.2,0.7
56031,8730,51.2,48.8,26.5,7.4,91.5,0.0
56033,29578,49.3,50.7,21.0,4.1,91.9,0.8
56035,10183,54.1,45.9,14.3,7.7,88.5,0.0
56037,44595,52.2,47.8,11.8,15.7,80.1,0.9
56039,21956,52.3,47.7,14.2,15.2,81.3,0.2
56041,20989,50.9,49.1,13.1,8.9,88.0,0.1
56043,8444,49.9,50.1,23.3,13.9,82.6,0.7
56045,7135,52.8,47.2,21.3,3.7,92.6,0.2
