GEO.id,County_FIPS,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
0500000US51087,51087,"Henrico County, Virginia",223827,729,6037,1360,12155,2262,46069,3465,45848,3369,14997,1858,60648,3911,38073,2791
0500000US51089,51089,"Henry County, Virginia",38581,339,2570,730,4683,1020,13840,1838,8966,1767,3977,1038,2606,769,1939,745
0500000US51093,51093,"Isle of Wight County, Virginia",25921,477,1275,547,1473,511,7709,979,6094,1163,2080,675,4661,923,2629,679
0500000US51095,51095,"James City County, Virginia",53615,652,1347,483,1619,876,9493,1499,11485,1565,4352,783,14374,1695,10945,1637
0500000US51099,51099,"King George County, Virginia",16434,1053,179,143,712,405,4653,931,3770,927,986,432,4166,971,1968,499
0500000US51105,51105,"Lee County, Virginia",17834,1004,1746,716,2378,766,6429,882,3169,784,1323,536,1768,614,1021,603
0500000US51107,51107,"Loudoun County, Virginia",239384,585,7142,1574,7655,1661,32460,2949,34709,2550,13358,1781,87085,4480,56975,3352
0500000US51109,51109,"Louisa County, Virginia",25648,939,1864,678,3006,819,8047,1081,4980,875,2337,745,2980,832,2434,665
0500000US51117,51117,"Mecklenburg County, Virginia",23197,664,2312,715,2408,661,8004,1228,5155,1069,1767,633,2217,653,1334,475
0500000US51121,51121,"Montgomery County, Virginia",55195,1125,1550,665,2768,1272,11579,1570,9040,1534,3917,1218,14104,1734,12237,1595
0500000US51127,51127,"New Kent County, Virginia",14308,1367,337,300,1258,726,5376,1332,3690,1069,986,492,1675,676,986,486
0500000US51137,51137,"Orange County, Virginia",25386,673,763,396,2088,1052,9243,1373,4507,1254,1815,763,4358,1022,2612,901
0500000US51139,51139,"Page County, Virginia",16189,276,1392,644,1898,848,7693,930,1938,599,1236,530,1406,603,626,363
0500000US51143,51143,"Pittsylvania County, Virginia",45287,420,2927,553,6055,1037,14686,1334,10769,1607,4457,915,4133,858,2260,653
0500000US51145,51145,"Powhatan County, Virginia",20237,1025,523,345,1547,380,5301,919,5653,1085,1545,613,4062,1006,1606,492
0500000US51147,51147,"Prince Edward County, Virginia",13844,1013,796,432,382,351,4998,1166,2503,652,879,433,1826,601,2460,988
0500000US51149,51149,"Prince George County, Virginia",25905,1614,368,242,1141,579,10027,1967,5249,1104,2233,706,4437,1104,2450,868
0500000US51153,51153,"Prince William County, Virginia",286217,374,17339,2245,19153,2654,58152,4405,57290,3517,20718,1961,68574,3528,44991,2981
0500000US51155,51155,"Pulaski County, Virginia",25658,166,1058,400,2609,673,9089,1133,5257,959,2527,714,2906,733,2212,788
0500000US51161,51161,"Roanoke County, Virginia",67287,876,1808,633,2791,881,15874,1743,15158,1453,7556,1397,15369,1932,8731,1728
0500000US51163,51163,"Rockbridge County, Virginia",16541,1139,1019,557,1314,607,6284,1284,2351,730,1701,840,2665,893,1207,515
0500000US51165,51165,"Rockingham County, Virginia",53621,520,4564,953,5624,1065,18049,1523,9165,1285,3341,802,7906,1183,4972,1055
0500000US51167,51167,"Russell County, Virginia",20670,1020,1952,598,1475,552,7937,1451,4033,957,1629,572,3088,978,556,328
0500000US51169,51169,"Scott County, Virginia",16769,787,1139,451,2183,607,6353,1007,3670,739,1456,583,1207,423,761,460
0500000US51171,51171,"Shenandoah County, Virginia",31194,578,2054,559,2722,679,12061,1406,7195,979,1790,543,3550,773,1822,578
0500000US51173,51173,"Smyth County, Virginia",22709,523,1855,567,1848,535,8753,1099,5281,825,1848,551,2084,661,1040,389
0500000US51177,51177,"Spotsylvania County, Virginia",85948,665,2926,1012,6007,1690,27479,2578,16492,1943,6236,957,16458,1604,10350,1358
0500000US51179,51179,"Stafford County, Virginia",89541,1097,2223,698,4021,1089,19599,2093,22565,2398,8947,1739,18097,1779,14089,1667
0500000US51185,51185,"Tazewell County, Virginia",31177,213,3117,822,2887,857,9992,1198,7195,1305,2568,702,3335,918,2083,667
0500000US51187,51187,"Warren County, Virginia",26658,603,1241,541,2358,706,9613,1446,5775,1094,1587,527,4355,1020,1729,548
0500000US51191,51191,"Washington County, Virginia",39779,318,3084,750,3025,861,13392,1506,8464,1317,3678,773,5009,1161,3127,940
0500000US51195,51195,"Wise County, Virginia",28243,463,2761,783,4534,875,8516,1306,6752,1196,1577,733,2619,830,1484,633
0500000US51197,51197,"Wythe County, Virginia",19527,1614,1102,453,2739,955,6903,1136,3841,1012,1643,668,1607,562,1692,671
0500000US51199,51199,"York County, Virginia",45380,821,1390,635,1129,493,9600,1490,9346,1471,4885,1069,10401,1547,8629,1695
0500000US51510,51510,"Alexandria city, Virginia",116855,886,6185,1568,3188,1269,15701,2106,16594,2100,5310,1040,31611,2360,38266,2527
0500000US51540,51540,"Charlottesville city, Virginia",29789,904,1061,610,1026,454,5784,965,6053,1261,1097,711,6442,1252,8326,1189
0500000US51550,51550,"Chesapeake city, Virginia",157207,702,3392,892,9612,1609,36904,3126,42381,3539,14879,2023,31549,2821,18490,2090
0500000US51590,51590,"Danville city, Virginia",29184,553,2396,622,4118,873,8720,1163,6103,966,2539,665,3361,626,1947,534
0500000US51600,51600,"Fairfax city, Virginia",16923,926,464,439,229,233,2642,902,3195,875,827,396,5455,1073,4111,872
0500000US51630,51630,"Fredericksburg city, Virginia",16589,1375,357,473,1052,544,4669,1460,4790,1038,704,438,2861,878,2156,689
0500000US51650,51650,"Hampton city, Virginia",91099,695,2885,1009,6192,1298,24070,2302,25316,2192,10087,1627,15019,2039,7530,1439
0500000US51660,51660,"Harrisonburg city, Virginia",25526,862,2069,726,1431,579,6280,951,4076,937,1605,816,5752,1115,4313,980
0500000US51670,51670,"Hopewell city, Virginia",14328,1889,1295,585,1351,639,4860,1297,3355,1182,1213,558,1547,596,707,466
0500000US51680,51680,"Lynchburg city, Virginia",45037,856,2404,817,3187,1144,11961,1871,9107,1757,3511,764,8660,1368,6207,1222
0500000US51683,51683,"Manassas city, Virginia",25757,1442,3742,1200,2295,885,6898,1263,3786,861,2385,796,3626,823,3025,762
0500000US51700,51700,"Newport News city, Virginia",115693,709,3265,871,7505,1378,31805,2754,32385,3274,12217,1783,17987,2009,10529,1835
0500000US51710,51710,"Norfolk city, Virginia",150965,609,5396,1302,13840,1965,43033,2926,35546,2593,12945,2009,23859,2079,16346,1795
0500000US51730,51730,"Petersburg city, Virginia",21426,947,1472,475,2906,777,8253,1288,4507,987,601,281,1656,588,2031,569
0500000US51740,51740,"Portsmouth city, Virginia",62610,703,2525,705,6796,1266,17261,1680,15088,1599,6194,1405,9483,1397,5263,1070
0500000US51760,51760,"Richmond city, Virginia",150042,570,9427,1557,11913,1758,35106,2289,27260,2636,9745,1594,34707,2544,21884,1827
0500000US51770,51770,"Roanoke city, Virginia",69434,1069,4451,1395,5948,1389,23073,2134,15465,2191,5411,1154,9380,1455,5706,1229
0500000US51775,51775,"Salem city, Virginia",16424,933,668,371,1290,550,5397,905,3967,981,1315,487,2478,653,1309,494
0500000US51790,51790,"Staunton city, Virginia",18162,770,911,769,1265,646,5917,1187,3640,1007,971,462,3152,699,2306,708
